type,amount,oldbalanceOrg,newbalanceOrig,isFraud
3,205414.65,22296346.05,22501760.7,0
4,10000000.0,24892193.09,14892193.09,1
2,741.8,0.0,0.0,0
1,117091.39,0.0,0.0,0
1,440962.56,440962.56,0.0,1
1,416832.9,416832.9,0.0,1
1,121632.19,0.0,0.0,0
4,317257.95,0.0,0.0,0
1,1298609.73,1298609.73,0.0,1
4,697226.2,697226.2,0.0,1
1,356073.62,0.0,0.0,0
2,29927.36,18987.87,0.0,0
4,158279.4,158279.4,0.0,1
4,151.0,151.0,0.0,1
4,2984434.36,2984434.36,0.0,1
1,121484.1,0.0,0.0,0
1,135289.71,135289.71,0.0,1
1,7937954.2,7937954.2,0.0,1
1,378688.65,378688.65,0.0,1
4,6910926.92,6910926.92,0.0,1
1,50279.4,50279.4,0.0,1
4,59677.48,59677.48,0.0,1
2,6277.74,324086.66,317808.92,0
4,4505012.56,4505012.56,0.0,1
4,168455.76,168455.76,0.0,1
3,215982.46,11723290.64,11939273.1,0
1,144590.54,0.0,0.0,0
2,305.69,223133.1,222827.41,0
4,25529.76,25529.76,0.0,1
1,344311.62,3228.0,0.0,0
4,103909.1,103909.1,0.0,1
1,155854.37,155854.37,0.0,1
1,530323.16,0.0,0.0,0
3,83305.93,9505366.17,9588672.09,0
3,89259.47,51887.0,141146.47,0
4,12477.96,12477.96,0.0,1
3,4210.33,201330.0,205540.33,0
2,7735.45,187811.0,180075.55,0
3,70520.04,469.0,70989.04,0
4,881187.51,881187.51,0.0,1
4,1600721.32,1600721.32,0.0,1
4,275041.79,18559.0,0.0,0
1,452294.74,452294.74,0.0,1
2,13757.55,905678.72,891921.16,0
4,417853.13,4507.0,0.0,0
1,151186.63,477373.0,326186.37,0
4,67128.33,67128.33,0.0,1
2,8379.18,0.0,0.0,0
3,279065.0,6328025.95,6607090.96,0
3,120880.73,201093.0,321973.73,0
3,74292.8,24441.0,98733.8,0
4,2684260.67,2684260.67,0.0,1
1,1861008.32,1861008.32,0.0,1
1,372759.14,0.0,0.0,0
4,615398.61,615398.61,0.0,1
4,435166.65,435166.65,0.0,1
4,3085336.66,3085336.66,0.0,1
4,16734.61,16734.61,0.0,1
1,577418.98,0.0,0.0,1
2,4991.93,0.0,0.0,0
2,6566.92,381962.2,375395.28,0
4,290090.57,290090.57,0.0,1
2,6382.23,0.0,0.0,0
3,343681.27,1727549.39,2071230.66,0
1,235816.48,21618.0,0.0,0
1,19753.13,8122.0,0.0,0
1,27059.86,27059.86,0.0,1
4,495773.64,495773.64,0.0,1
1,40231.56,40231.56,0.0,1
1,194962.87,51331.74,0.0,0
1,771024.82,771024.82,0.0,1
2,8530.58,51753.88,43223.3,0
4,253672.83,253672.83,0.0,1
1,3248.3,0.0,0.0,0
1,148801.26,0.0,0.0,0
1,91705.6,2217.0,0.0,0
1,895565.06,895565.06,0.0,1
1,154196.49,154196.49,0.0,1
3,255543.34,3442300.02,3697843.36,0
4,1998327.96,1998327.96,0.0,1
2,3314.13,0.0,0.0,0
1,68065.95,35567.0,0.0,0
4,131050.76,131050.76,0.0,1
4,282500.63,80294.24,0.0,0
4,1947831.96,1947831.96,0.0,1
3,236822.41,2791413.53,3028235.94,0
1,2147778.33,2147778.33,0.0,1
1,398157.05,398157.05,0.0,1
2,10754.85,51288.0,40533.15,0
1,2123610.45,2123610.45,0.0,1
3,132379.5,32134.0,164513.5,0
1,79862.79,40856.0,0.0,0
2,5234.5,0.0,0.0,0
4,170486.7,170486.7,0.0,1
2,4312.41,30036.0,25723.59,0
1,102256.57,102256.57,0.0,1
1,678058.75,678058.75,0.0,1
2,14944.81,11150.0,0.0,0
1,269476.09,269476.09,0.0,1
1,8208916.0,8208916.0,0.0,1
4,64557.77,64557.77,0.0,1
4,353090.95,353090.95,0.0,1
4,82209.71,82209.71,0.0,1
1,327282.92,327282.92,0.0,1
4,442460.31,442460.31,0.0,1
1,1627389.26,1627389.26,0.0,1
2,33436.95,0.0,0.0,0
1,349273.86,1133.0,0.0,0
1,8488865.83,8488865.83,0.0,1
2,16697.7,0.0,0.0,0
4,146127.1,146127.1,0.0,1
2,43097.27,1460.0,0.0,0
4,1650.08,1650.08,0.0,1
1,134750.72,39859.0,0.0,0
3,128156.25,1743.0,129899.25,0
1,9168747.51,9168747.51,0.0,1
1,86286.73,6222.0,0.0,0
4,471813.58,41683.0,0.0,0
4,107128.17,107128.17,0.0,1
4,1465173.76,1465173.76,0.0,1
1,8536151.16,8536151.16,0.0,1
4,203874.62,203874.62,0.0,1
2,26996.48,0.0,0.0,0
4,50577.26,50577.26,0.0,1
1,343177.04,343177.04,0.0,1
2,6448.07,125.0,0.0,0
1,3735525.0,3735525.0,0.0,1
3,181671.15,9371949.96,9553621.11,0
3,371941.39,2132253.22,2504194.62,0
1,185707.1,442442.45,256735.35,0
4,10000000.0,19228514.1,9228514.1,1
1,83082.69,0.0,0.0,0
4,171878.27,171878.27,0.0,1
2,10422.7,11244.0,821.3,0
2,5862.71,112434.0,106571.29,0
4,145035.4,145035.4,0.0,1
1,2658595.89,2658595.89,0.0,1
1,145458.94,145458.94,0.0,1
1,81244.31,81244.31,0.0,1
2,17147.82,0.0,0.0,0
3,277444.62,8717617.76,8995062.37,0
1,30790.13,30790.13,0.0,1
1,126206.85,81016.0,0.0,0
1,5999376.79,5999376.79,0.0,1
2,2293.09,26703.0,24409.91,0
4,846589.73,846589.73,0.0,1
1,242296.17,242296.17,0.0,1
1,226689.16,226689.16,0.0,1
4,362672.57,362672.57,0.0,1
4,2728625.68,2728625.68,0.0,1
1,892376.71,892376.71,0.0,1
4,464027.48,0.0,0.0,0
4,10000000.0,11306690.61,1306690.61,1
4,640520.93,0.0,0.0,0
3,48286.35,5999334.16,6047620.5,0
2,6434.97,0.0,0.0,0
1,68809.75,0.0,0.0,0
4,129850.39,0.0,0.0,0
3,72267.82,19585051.9,19657319.72,0
4,799517.33,799517.33,0.0,1
1,1746415.27,1746415.27,0.0,1
4,115461.48,115461.48,0.0,1
4,436620.36,0.0,0.0,0
1,72671.69,0.0,0.0,0
1,4847.84,0.0,0.0,0
2,25696.4,27063.0,1366.6,0
4,286835.21,286835.21,0.0,1
1,159232.01,159232.01,0.0,1
1,7246962.16,7246962.16,0.0,1
3,953870.52,21950851.13,22904721.65,0
1,635409.32,635409.32,0.0,1
1,1129884.18,1129884.18,0.0,1
4,3912252.81,3912252.81,0.0,1
4,102945.99,102945.99,0.0,1
1,405400.26,405400.26,0.0,1
4,1290619.25,1290619.25,0.0,1
4,1738606.59,0.0,0.0,0
2,50363.26,0.0,0.0,0
2,7406.49,0.0,0.0,0
3,320972.34,194846.38,515818.72,0
4,145482.09,145482.09,0.0,1
4,49423.31,49423.31,0.0,1
4,351912.04,351912.04,0.0,1
1,203874.62,203874.62,0.0,1
1,460434.46,460434.46,0.0,1
3,192007.84,525.0,192532.84,0
4,102256.57,102256.57,0.0,1
1,176700.12,176700.12,0.0,1
1,4863106.47,4863106.47,0.0,1
4,3452538.75,3452538.75,0.0,1
1,154052.34,154052.34,0.0,1
4,262960.23,262960.23,0.0,1
3,416549.94,12776.0,429325.94,0
1,939518.05,939518.05,0.0,1
2,18221.06,0.0,0.0,0
1,2117503.53,2117503.53,0.0,1
1,99442.3,0.0,0.0,0
4,22025.14,22025.14,0.0,1
4,839077.79,839077.79,0.0,1
1,49129.63,0.0,0.0,0
1,84771.55,84771.55,0.0,1
1,187880.56,0.0,0.0,0
2,14143.17,15079.0,935.83,0
1,394781.26,412.0,0.0,0
4,1184767.02,0.0,0.0,0
4,167060.63,167060.63,0.0,1
1,133708.67,50725.0,0.0,0
4,1202704.45,27898.0,0.0,0
2,19981.61,101021.48,81039.87,0
2,4668.94,139118.0,134449.06,0
2,34365.13,5151.0,0.0,0
1,540154.62,540154.62,0.0,1
3,210110.46,274744.97,484855.43,0
2,1830.67,421.0,0.0,0
3,180894.26,5108.0,186002.26,0
1,417103.68,417103.68,0.0,1
3,81893.25,2272019.25,2353912.51,0
4,256417.06,256417.06,0.0,1
1,1637875.33,1637875.33,0.0,1
4,2739248.3,2739248.3,0.0,1
1,530124.99,530124.99,0.0,1
1,250093.88,37407.67,0.0,0
4,33332.86,33332.86,0.0,1
4,176700.12,176700.12,0.0,1
4,1150717.15,1150717.15,0.0,1
4,443682.96,443682.96,0.0,1
2,17919.69,28440.1,10520.41,0
2,12778.5,0.0,0.0,0
4,617668.37,617668.37,0.0,1
4,221077.97,221077.97,0.0,1
4,815094.65,0.0,0.0,0
2,3641.28,0.0,0.0,0
3,367247.44,50804.0,418051.44,0
1,600415.76,93271.0,0.0,0
1,1461930.03,1461930.03,0.0,1
4,3786438.03,3786438.03,0.0,1
4,305627.0,305627.0,0.0,1
2,4667.69,204.0,0.0,0
1,255552.23,0.0,0.0,0
1,9173.06,9173.06,0.0,1
2,2270.28,90703.0,88432.72,0
1,163294.35,163294.35,0.0,1
3,9917.71,504393.86,514311.57,0
1,392597.58,0.0,0.0,0
4,79938.47,79938.47,0.0,1
2,710.76,196525.55,195814.79,0
1,10000000.0,10000000.0,0.0,1
2,5149.35,7444.0,2294.65,0
1,7435751.59,7435751.59,0.0,1
1,169836.56,0.0,0.0,0
1,49898.4,0.0,0.0,0
2,390.34,0.0,0.0,0
4,762162.43,20977.0,0.0,0
3,61218.92,3921934.76,3983153.69,0
1,10000000.0,10000000.0,0.0,1
2,3608.79,37178.16,33569.37,0
2,10026.97,100398.0,90371.03,0
1,132438.82,132438.82,0.0,1
3,105434.13,4433.0,109867.13,0
1,1846748.79,1846748.79,0.0,1
1,19906.88,70327.0,50420.12,0
1,394388.09,394388.09,0.0,1
4,155926.42,155926.42,0.0,1
1,21989.38,15168.95,0.0,0
2,7808.45,12205.0,4396.55,0
4,461369.99,461369.99,0.0,1
1,10000000.0,10000000.0,0.0,1
1,321373.89,0.0,0.0,0
1,911895.71,911895.71,0.0,1
4,9299230.13,9299230.13,0.0,1
4,10000000.0,10536624.41,536624.41,1
1,12025.94,0.0,0.0,0
1,122235.11,122235.11,0.0,1
3,28462.59,2947632.87,2976095.46,0
2,8436.15,10631.0,2194.85,0
5,1222.17,425.0,0.0,0
1,41428.9,41428.9,0.0,1
4,2144208.23,2144208.23,0.0,1
4,1421665.98,1421665.98,0.0,1
4,455709.8,455709.8,0.0,1
4,2371324.81,2371324.81,0.0,1
2,20216.62,0.0,0.0,0
5,4521.86,70054.0,65532.14,0
1,107213.47,0.0,0.0,0
1,152409.39,0.0,0.0,0
1,93547.35,21817.0,0.0,0
4,71729.96,71729.96,0.0,1
4,2911505.23,2911505.23,0.0,1
1,325242.69,325242.69,0.0,1
4,538426.77,10753.92,0.0,0
4,445735.87,332936.15,0.0,0
2,7947.08,259455.0,251507.92,0
1,105010.03,51430.0,0.0,0
4,145379.14,145379.14,0.0,1
3,166456.54,5427.0,171883.54,0
1,346059.92,20712.0,0.0,0
3,274049.93,2687031.5,2961081.43,0
2,5123.82,0.0,0.0,0
4,40075.02,40075.02,0.0,1
1,2249574.01,2249574.01,0.0,1
4,4252656.95,4252656.95,0.0,1
3,223849.0,7217904.69,7441753.69,0
1,21265.74,0.0,0.0,0
4,93581.19,93581.19,0.0,1
3,149838.58,2097071.58,2246910.16,0
1,46597.36,0.0,0.0,0
4,125216.91,125216.91,0.0,1
4,2155569.91,2155569.91,0.0,1
1,171028.59,0.0,0.0,0
3,47963.43,7080.0,55043.43,0
1,242104.1,20308.0,0.0,0
2,10546.54,250039.0,239492.46,0
4,254947.37,254947.37,0.0,1
3,153661.97,152022.71,305684.68,0
1,1860190.06,1860190.06,0.0,1
1,57430.02,0.0,0.0,0
3,109075.22,20111927.89,20221003.11,0
2,2311.77,122173.0,119861.23,0
1,90346.05,90346.05,0.0,1
4,181104.66,181104.66,0.0,1
4,385207.12,385207.12,0.0,1
1,10000000.0,10000000.0,0.0,1
1,93708.08,93708.08,0.0,1
1,92044.08,0.0,0.0,0
4,17051.69,17051.69,0.0,1
1,727792.98,727792.98,0.0,1
2,90.07,238487.35,238397.28,0
1,152793.97,57711.0,0.0,0
4,533092.45,533092.45,0.0,1
1,48250.71,29913.0,0.0,0
2,14371.21,100575.0,86203.79,0
4,48385.54,0.0,0.0,0
1,65409.12,0.0,0.0,0
1,303946.96,0.0,0.0,0
1,59813.61,59813.61,0.0,1
1,886588.02,886588.02,0.0,1
1,1451083.08,1451083.08,0.0,1
4,1950022.93,1950022.93,0.0,1
1,213362.1,5346.0,0.0,0
1,398711.68,398711.68,0.0,1
4,1293595.52,1293595.52,0.0,1
1,28835.93,28835.93,0.0,1
2,2478.57,9917.8,7439.22,0
2,3588.12,72068.0,68479.88,0
4,1171751.17,1171751.17,0.0,1
1,7009.93,7009.93,0.0,1
2,3475.39,0.0,0.0,0
1,140066.62,0.0,0.0,0
5,4561.69,7290.0,2728.31,0
4,7927.06,7927.06,0.0,1
2,24697.61,12052.0,0.0,0
1,1158070.88,1158070.88,0.0,1
1,58370.64,10581.0,0.0,0
2,4521.48,79002.0,74480.52,0
4,760984.58,760984.58,0.0,1
4,995710.58,995710.58,0.0,1
2,4999.15,137800.61,132801.46,0
3,56684.59,2985105.54,3041790.13,0
1,418871.89,418871.89,0.0,1
4,38580.45,38580.45,0.0,1
2,11547.24,1812.0,0.0,0
3,161295.28,41742.0,203037.28,0
1,742973.53,742973.53,0.0,1
4,311234.46,311234.46,0.0,1
4,14360.12,14360.12,0.0,1
4,335219.49,335219.49,0.0,1
4,288032.02,288032.02,0.0,1
1,8111.09,8111.09,0.0,1
1,3547010.54,3547010.54,0.0,1
3,186583.65,3553561.52,3740145.17,0
1,2728625.68,2728625.68,0.0,1
1,2066446.27,2066446.27,0.0,1
1,3864609.52,3864609.52,0.0,1
1,165773.41,0.0,0.0,0
3,91902.72,85091.0,176993.72,0
4,66516.2,66516.2,0.0,1
1,54708.04,0.0,0.0,0
1,106651.16,0.0,0.0,0
4,668273.94,668273.94,0.0,1
1,12804.74,12804.74,0.0,1
1,677563.22,677563.22,0.0,1
2,9625.89,99753.0,90127.11,0
4,674541.55,674541.55,0.0,1
4,986876.27,986876.27,0.0,1
1,111754.88,0.0,0.0,0
4,131842.85,131842.85,0.0,1
4,272187.2,272187.2,0.0,1
4,850002.52,850002.52,0.0,1
1,43814.15,43814.15,0.0,1
4,306833.41,306833.41,0.0,1
3,84210.78,6637431.51,6721642.29,0
3,53452.43,3830677.92,3884130.35,0
3,101978.72,10261483.25,10363461.97,0
1,21303.36,5642.0,0.0,0
1,120251.85,140252.0,20000.15,0
1,167596.88,0.0,0.0,0
4,144254.93,144254.93,0.0,1
4,311832.17,311832.17,0.0,1
1,1028326.5,1028326.5,0.0,1
1,85733.48,21280.2,0.0,0
4,498984.08,0.0,0.0,0
4,338229.88,338229.88,0.0,1
4,173309.11,173309.11,0.0,1
1,3595911.39,3595911.39,0.0,1
2,7830.24,52134.84,44304.6,0
1,2634032.61,2634032.61,0.0,1
2,29948.57,50338.0,20389.43,0
2,5335.05,125171.0,119835.95,0
1,86085.45,107826.0,21740.55,0
1,71848.47,0.0,0.0,0
1,1842.0,1842.0,0.0,1
1,2175288.9,2175288.9,0.0,1
1,106681.18,106681.18,0.0,1
2,25539.61,183.0,0.0,0
3,505006.16,1524152.48,2029158.65,0
4,10000000.0,25674547.89,15674547.89,1
2,3112.71,515.0,0.0,0
2,27436.72,14236.0,0.0,0
1,8991625.83,8991625.83,0.0,1
4,353313.55,353313.55,0.0,1
2,7060.14,0.0,0.0,0
4,4212682.84,4212682.84,0.0,1
4,1249663.41,0.0,0.0,0
1,52386.67,506871.0,454484.33,0
2,15794.2,0.0,0.0,0
2,1472.09,0.0,0.0,0
4,174375.6,10554.0,0.0,0
2,3502.8,0.0,0.0,0
2,1183.68,9657.77,8474.1,0
1,1277212.77,1277212.77,0.0,1
2,3193.69,443099.01,439905.32,0
1,76884.99,0.0,0.0,0
4,112363.33,112363.33,0.0,1
3,217830.4,270112.39,487942.79,0
2,5863.01,282239.23,276376.22,0
3,159410.32,15908389.74,16067800.05,0
5,3972.14,9569.0,5596.86,0
1,18996.84,0.0,0.0,0
2,7940.18,4613.0,0.0,0
1,128473.62,128473.62,0.0,1
4,249365.63,249365.63,0.0,1
1,5566.14,5566.14,0.0,1
1,317787.12,317787.12,0.0,1
1,62212.75,0.0,0.0,0
3,89733.44,73.0,89806.44,0
4,432958.83,432958.83,0.0,1
1,468638.03,468638.03,0.0,1
3,348627.68,25615.0,374242.68,0
2,58410.48,0.0,0.0,0
2,9401.37,0.0,0.0,0
1,84312.29,84312.29,0.0,1
1,71372.0,71372.0,0.0,1
2,16661.24,11094.0,0.0,0
4,541486.74,541486.74,0.0,1
1,1820864.64,1820864.64,0.0,1
2,12623.25,263111.4,250488.15,0
4,306691.05,306691.05,0.0,1
4,179321.12,179321.12,0.0,1
4,10000000.0,15494862.93,5494862.93,1
1,916886.3,916886.3,0.0,1
4,176776.55,176776.55,0.0,1
2,16108.89,338686.52,322577.63,0
4,7563536.91,7563536.91,0.0,1
1,189302.95,0.0,0.0,0
3,213388.56,9445678.33,9659066.89,0
4,147957.23,147957.23,0.0,1
1,438895.53,99764.0,0.0,0
1,392213.15,0.0,0.0,0
1,205806.25,0.0,0.0,0
3,5283.14,141.0,5424.14,0
1,185001.5,0.0,0.0,0
1,197763.6,0.0,0.0,0
4,335071.5,335071.5,0.0,1
2,17705.36,0.0,0.0,0
1,9725837.08,9725837.08,0.0,1
2,26890.45,19111.0,0.0,0
4,250943.8,0.0,0.0,0
3,153769.22,5611982.21,5765751.43,0
1,260845.32,30817.0,0.0,0
1,67835.87,208033.0,140197.13,0
4,128133.0,128133.0,0.0,1
3,182126.75,1408143.34,1590270.08,0
3,82323.3,6280.0,88603.3,0
3,8053.76,2372.31,10426.07,0
1,231419.83,5373.0,0.0,0
4,831725.76,831725.76,0.0,1
3,66395.95,66091.0,132486.95,0
3,216929.48,8309319.12,8526248.6,0
4,124313.27,0.0,0.0,0
1,133871.72,5536.0,0.0,0
4,55539.89,55539.89,0.0,1
4,1082308.05,1082308.05,0.0,1
4,5591647.96,5591647.96,0.0,1
1,1084144.37,1084144.37,0.0,1
2,26871.36,0.0,0.0,0
4,255028.93,255028.93,0.0,1
1,425088.01,0.0,0.0,0
3,585429.57,2275092.29,2860521.86,0
2,4493.58,48051.0,43557.42,0
3,126624.03,1712555.43,1839179.46,0
1,38654.9,0.0,0.0,0
3,193002.48,8639461.76,8832464.24,0
2,7761.41,126330.0,118568.59,0
4,974452.84,974452.84,0.0,1
4,893263.91,0.0,0.0,0
1,155002.83,155002.83,0.0,1
4,1153156.0,1153156.0,0.0,1
1,1017016.67,1017016.67,0.0,1
4,476890.47,476890.47,0.0,1
4,1097309.24,1097309.24,0.0,1
1,112499.2,24359.0,0.0,0
2,17793.22,51623.0,33829.78,0
1,388424.09,0.0,0.0,0
1,298384.21,298384.21,0.0,1
2,3272.08,376733.3,373461.22,0
1,114483.78,114483.78,0.0,1
4,895112.29,0.0,0.0,0
4,6722.69,134609.24,127886.55,0
3,96268.17,17392863.35,17489131.52,0
4,213463.32,213463.32,0.0,1
4,5818863.13,5818863.13,0.0,1
2,2642.23,30467.0,27824.77,0
4,2873536.01,2873536.01,0.0,1
2,8054.73,0.0,0.0,0
3,38034.96,7867914.09,7905949.05,0
2,38335.35,0.0,0.0,0
1,575290.93,0.0,0.0,0
1,2222544.0,2222544.0,0.0,1
1,69652.66,13948.12,0.0,0
4,993088.06,993088.06,0.0,1
3,67527.81,3573101.1,3640628.91,0
4,597806.2,597806.2,0.0,1
2,1045.26,1302.0,256.74,0
1,642364.74,642364.74,0.0,1
4,4738282.28,4738282.28,0.0,1
3,278469.66,2879972.61,3158442.27,0
4,8327328.27,8327328.27,0.0,1
4,170.0,170.0,0.0,1
1,76447.92,16878.0,0.0,0
4,1457343.37,1457343.37,0.0,1
4,710112.3,0.0,0.0,0
1,28399.72,28399.72,0.0,1
3,17824.39,3000768.23,3018592.62,0
5,5101.3,97415.0,92313.7,0
1,46973.96,46973.96,0.0,1
4,143340.15,143340.15,0.0,1
1,65231.43,0.0,0.0,0
1,260271.68,21661.0,0.0,0
2,7782.91,0.0,0.0,0
4,400758.85,400758.85,0.0,1
1,36100.72,0.0,0.0,0
3,49910.07,3206518.45,3256428.51,0
4,586718.88,586718.88,0.0,1
3,157932.68,4762273.73,4920206.41,0
4,737285.03,737285.03,0.0,1
2,27549.63,0.0,0.0,0
4,35739.33,73022.96,37283.64,0
1,11993.55,0.0,0.0,0
4,443893.69,443893.69,0.0,1
1,357803.9,0.0,0.0,0
4,621387.64,621387.64,0.0,1
3,447289.17,11288.0,458577.17,0
4,1490321.34,24349.0,0.0,0
1,114864.37,114864.37,0.0,1
1,14133.69,14133.69,0.0,1
2,31121.03,0.0,0.0,0
4,108833.23,11372.0,0.0,0
3,10938.75,26208818.47,26219757.22,0
3,284444.02,16084013.49,16368457.51,0
4,362152.77,362152.77,0.0,1
4,171935.25,171935.25,0.0,1
1,581889.94,581889.94,0.0,1
1,350800.27,350800.27,0.0,1
1,134497.41,134497.41,0.0,1
4,985670.16,0.0,0.0,0
1,196299.43,598963.0,402663.57,0
4,129297.49,0.0,0.0,0
1,2274566.61,2274566.61,0.0,1
4,80800.8,0.0,0.0,0
2,1799.08,0.0,0.0,0
2,12105.2,0.0,0.0,0
3,15605.43,18759.0,34364.43,0
4,148188.84,148188.84,0.0,1
2,9690.85,0.0,0.0,0
2,24602.18,0.0,0.0,0
1,111467.61,111467.61,0.0,1
4,4530.71,4530.71,0.0,1
1,120406.39,120406.39,0.0,1
1,114617.96,0.0,0.0,0
2,28337.93,14987.0,0.0,0
1,51957.45,0.0,0.0,0
4,10000000.0,13576297.1,3576297.1,1
1,1515291.19,1515291.19,0.0,1
4,652782.54,652782.54,0.0,1
2,6980.94,0.0,0.0,0
1,433907.7,10541.0,0.0,0
2,5152.84,0.0,0.0,0
1,24797.06,21089.0,0.0,0
2,22745.07,295104.69,272359.61,0
4,1976.68,0.0,0.0,0
4,1916682.27,0.0,0.0,0
2,47961.39,290.0,0.0,0
3,77838.58,7074431.19,7152269.77,0
1,100762.66,100762.66,0.0,1
1,125777.97,0.0,0.0,0
4,3490916.0,3490916.0,0.0,1
4,10000000.0,15455965.86,5455965.86,1
1,0.0,0.0,0.0,1
4,250068.23,0.0,0.0,0
4,181.0,181.0,0.0,1
1,193663.9,193663.9,0.0,1
3,193381.16,32441.0,225822.16,0
1,265747.73,265747.73,0.0,1
3,22002.91,39633.0,61635.91,0
4,26153.82,26153.82,0.0,1
1,188269.45,0.0,0.0,0
4,5658123.36,5658123.36,0.0,1
4,29832.81,29832.81,0.0,1
3,102838.7,99738.0,202576.7,0
4,916886.3,916886.3,0.0,1
1,1165171.47,1165171.47,0.0,1
1,673722.73,673722.73,0.0,1
1,12152.9,0.0,0.0,0
1,116191.12,219.0,0.0,0
2,6464.98,103137.32,96672.35,0
4,342309.91,342309.91,0.0,1
3,17627.35,51210.8,68838.16,0
4,1068398.61,1068398.61,0.0,1
3,59104.7,425414.52,484519.21,0
4,340936.99,340936.99,0.0,1
1,276064.36,0.0,0.0,0
1,2479767.72,2479767.72,0.0,1
1,365987.89,0.0,0.0,0
4,6498297.7,6498297.7,0.0,1
1,341496.08,11298.0,0.0,0
1,9110884.44,9110884.44,0.0,1
3,290678.5,20403172.49,20693850.99,0
1,74581.07,74581.07,0.0,1
4,167679.27,167679.27,0.0,1
1,7240965.96,7240965.96,0.0,1
4,1258956.71,1258956.71,0.0,1
4,601222.02,601222.02,0.0,1
4,188249.17,188249.17,0.0,1
1,2983996.6,2983996.6,0.0,1
1,96474.91,96474.91,0.0,1
4,177217.55,177217.55,0.0,1
1,256417.06,256417.06,0.0,1
3,40140.31,10639.0,50779.31,0
1,50836.03,27003.0,0.0,0
1,6262505.91,6262505.91,0.0,1
2,6815.21,0.0,0.0,0
1,117860.61,62087.0,0.0,0
1,309204.34,272422.0,0.0,0
2,12251.04,1935.0,0.0,0
2,3057.55,0.0,0.0,0
1,5021186.54,5021186.54,0.0,1
2,10809.14,18028.92,7219.78,0
1,79581.24,79581.24,0.0,1
1,133372.73,167710.0,34337.27,0
1,2231.46,2231.46,0.0,1
1,9749042.95,9749042.95,0.0,1
2,15980.47,823.0,0.0,0
3,235712.82,14923.0,250635.82,0
1,42513.08,42513.08,0.0,1
2,24357.57,0.0,0.0,0
4,110528.53,110528.53,0.0,1
2,30003.85,403911.0,373907.15,0
1,108711.73,20719.0,0.0,0
1,408724.54,408724.54,0.0,1
1,237505.55,20500.0,0.0,0
2,13862.8,156170.0,142307.2,0
1,460635.82,460635.82,0.0,1
1,1467968.73,1467968.73,0.0,1
2,2520.79,50.0,0.0,0
4,172344.3,172344.3,0.0,1
2,9363.17,427248.51,417885.34,0
4,964388.1,964388.1,0.0,1
2,6724.06,0.0,0.0,0
3,305467.1,1460319.69,1765786.8,0
4,2115503.99,2115503.99,0.0,1
1,1305754.09,1305754.09,0.0,1
1,1675153.28,1675153.28,0.0,1
2,4696.32,0.0,0.0,0
3,84289.35,161142.0,245431.35,0
4,125146.75,125146.75,0.0,1
4,29611.08,29611.08,0.0,1
1,395062.96,382.0,0.0,0
4,930970.44,930970.44,0.0,1
2,13310.66,0.0,0.0,0
4,10000000.0,12754759.04,2754759.04,1
1,624015.52,624015.52,0.0,1
4,91655.26,91655.26,0.0,1
2,18800.94,0.0,0.0,0
2,15372.47,147288.0,131915.53,0
4,8607089.62,8607089.62,0.0,1
3,202011.77,320182.27,522194.04,0
2,38567.54,328488.56,289921.03,0
1,156625.01,10891.37,0.0,0
4,3588174.94,3588174.94,0.0,1
1,159196.99,11502.0,0.0,0
1,254719.63,254719.63,0.0,1
2,10395.66,4774.38,0.0,0
1,71277.45,71277.45,0.0,1
3,287895.13,53746.0,341641.13,0
1,960306.85,960306.85,0.0,1
4,121543.83,121543.83,0.0,1
1,30100.79,102796.0,72695.21,0
1,167606.49,167606.49,0.0,1
4,10000000.0,21343002.08,11343002.08,1
1,10000000.0,10000000.0,0.0,1
1,2107997.33,2107997.33,0.0,1
1,145379.14,145379.14,0.0,1
3,21037.24,16382.0,37419.24,0
2,45257.91,1416.0,0.0,0
2,11534.7,0.0,0.0,0
2,12950.49,0.0,0.0,0
1,559565.82,559565.82,0.0,1
2,14614.96,0.0,0.0,0
1,224230.16,224230.16,0.0,1
4,1048750.3,0.0,0.0,0
1,179853.33,142283.0,0.0,0
1,998086.61,998086.61,0.0,1
1,8838.19,8838.19,0.0,1
1,115125.3,115125.3,0.0,1
4,188844.13,188844.13,0.0,1
1,143501.7,143501.7,0.0,1
1,37974.85,37974.85,0.0,1
1,969259.07,969259.07,0.0,1
2,22908.73,16832.56,0.0,0
1,128417.96,128417.96,0.0,1
4,506953.3,0.0,0.0,0
1,321465.0,321465.0,0.0,1
1,34065.95,100809.0,66743.05,0
4,375419.35,375419.35,0.0,1
1,26166.5,298400.58,272234.08,0
1,365359.04,0.0,0.0,0
1,200893.43,70284.0,0.0,0
3,258998.53,2282055.16,2541053.69,0
1,113346.78,0.0,0.0,0
4,996287.59,51776.0,0.0,0
4,2666139.51,2666139.51,0.0,1
4,166323.01,166323.01,0.0,1
1,7335355.57,7335355.57,0.0,1
1,188249.17,188249.17,0.0,1
1,1309602.55,1309602.55,0.0,1
4,1338487.47,1338487.47,0.0,1
1,234377.29,0.0,0.0,1
1,52900.05,0.0,0.0,0
3,48332.39,51575.0,99907.39,0
4,251118.04,251118.04,0.0,1
4,722380.88,722380.88,0.0,1
4,7670038.08,7670038.08,0.0,1
4,312481.33,70364.0,0.0,0
3,12629.78,126706.0,139335.78,0
1,246250.77,246250.77,0.0,1
2,7332.84,226546.0,219213.16,0
